Step,Time,Drone_Position,Current_Target,Distance_Error,Waypoint_Reached,Reward,Info
439,28.497005701065063,"[8.692944526672363, 14.388737678527832, 2.1882591247558594]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.050173,False,-16.050172805786133,"{'tracking_error': 16.050173, 'drone_position': [8.692944526672363, 14.388737678527832, 2.1882591247558594], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
440,28.622209548950195,"[8.725057601928711, 14.442277908325195, 2.188584566116333]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.110415,False,-16.110414505004883,"{'tracking_error': 16.110415, 'drone_position': [8.725057601928711, 14.442277908325195, 2.188584566116333], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
441,28.684961080551147,"[8.757112503051758, 14.496232032775879, 2.1887123584747314]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.17105,False,-16.171049118041992,"{'tracking_error': 16.17105, 'drone_position': [8.757112503051758, 14.496232032775879, 2.1887123584747314], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
442,28.747213125228882,"[8.788909912109375, 14.550578117370605, 2.188922643661499]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.232008,False,-16.23200798034668,"{'tracking_error': 16.232008, 'drone_position': [8.788909912109375, 14.550578117370605, 2.188922643661499], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
443,28.808520793914795,"[8.820444107055664, 14.605058670043945, 2.1894514560699463]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.293049,False,-16.293048858642578,"{'tracking_error': 16.293049, 'drone_position': [8.820444107055664, 14.605058670043945, 2.1894514560699463], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
444,28.871007919311523,"[8.851890563964844, 14.65939712524414, 2.1902992725372314]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.353952,False,-16.353952407836914,"{'tracking_error': 16.353952, 'drone_position': [8.851890563964844, 14.65939712524414, 2.1902992725372314], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
445,28.934998035430908,"[8.883429527282715, 14.71347427368164, 2.1913018226623535]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.41465,False,-16.414649963378906,"{'tracking_error': 16.41465, 'drone_position': [8.883429527282715, 14.71347427368164, 2.1913018226623535], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
446,28.99711513519287,"[8.915175437927246, 14.76731014251709, 2.1922757625579834]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.475183,False,-16.475183486938477,"{'tracking_error': 16.475183, 'drone_position': [8.915175437927246, 14.76731014251709, 2.1922757625579834], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
447,29.05814528465271,"[8.947182655334473, 14.821014404296875, 2.193065881729126]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.535677,False,-16.535676956176758,"{'tracking_error': 16.535677, 'drone_position': [8.947182655334473, 14.821014404296875, 2.193065881729126], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
448,29.12112283706665,"[8.9794282913208, 14.874776840209961, 2.193559408187866]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.596298,False,-16.596298217773438,"{'tracking_error': 16.596298, 'drone_position': [8.9794282913208, 14.874776840209961, 2.193559408187866], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
449,29.185032606124878,"[9.011773109436035, 14.928829193115234, 2.1937508583068848]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.65723,False,-16.657230377197266,"{'tracking_error': 16.65723, 'drone_position': [9.011773109436035, 14.928829193115234, 2.1937508583068848], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
450,29.247243404388428,"[9.043990135192871, 14.983316421508789, 2.1938161849975586]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.718557,False,-16.718557357788086,"{'tracking_error': 16.718557, 'drone_position': [9.043990135192871, 14.983316421508789, 2.1938161849975586], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
451,29.30947470664978,"[9.075921058654785, 15.03813648223877, 2.1940503120422363]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.780144,False,-16.78014373779297,"{'tracking_error': 16.780144, 'drone_position': [9.075921058654785, 15.03813648223877, 2.1940503120422363], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
452,29.370511770248413,"[9.107627868652344, 15.092996597290039, 2.194629669189453]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.841724,False,-16.841724395751953,"{'tracking_error': 16.841724, 'drone_position': [9.107627868652344, 15.092996597290039, 2.194629669189453], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
453,29.433263778686523,"[9.139304161071777, 15.147659301757812, 2.195488929748535]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.903131,False,-16.90313148498535,"{'tracking_error': 16.903131, 'drone_position': [9.139304161071777, 15.147659301757812, 2.195488929748535], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
454,29.494063138961792,"[9.171113014221191, 15.202054023742676, 2.1964476108551025]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",16.964334,False,-16.96433448791504,"{'tracking_error': 16.964334, 'drone_position': [9.171113014221191, 15.202054023742676, 2.1964476108551025], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
455,29.556082487106323,"[9.203149795532227, 15.256229400634766, 2.197329044342041]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.025402,False,-17.025402069091797,"{'tracking_error': 17.025402, 'drone_position': [9.203149795532227, 15.256229400634766, 2.197329044342041], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
456,29.618564128875732,"[9.23544979095459, 15.310317993164062, 2.1979873180389404]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.086472,False,-17.086471557617188,"{'tracking_error': 17.086472, 'drone_position': [9.23544979095459, 15.310317993164062, 2.1979873180389404], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
457,29.680830001831055,"[9.267958641052246, 15.364530563354492, 2.1983323097229004]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.147722,False,-17.147722244262695,"{'tracking_error': 17.147722, 'drone_position': [9.267958641052246, 15.364530563354492, 2.1983323097229004], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
458,29.743969440460205,"[9.300503730773926, 15.41909122467041, 2.198406934738159]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.209328,False,-17.209327697753906,"{'tracking_error': 17.209328, 'drone_position': [9.300503730773926, 15.41909122467041, 2.198406934738159], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
459,29.807029485702515,"[9.332857131958008, 15.47408390045166, 2.1984386444091797]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.271301,False,-17.27130126953125,"{'tracking_error': 17.271301, 'drone_position': [9.332857131958008, 15.47408390045166, 2.1984386444091797], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
460,29.869227170944214,"[9.364917755126953, 15.52933120727539, 2.1987144947052]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.333452,False,-17.333452224731445,"{'tracking_error': 17.333452, 'drone_position': [9.364917755126953, 15.52933120727539, 2.1987144947052], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
461,29.97851300239563,"[9.396804809570312, 15.584531784057617, 2.1993393898010254]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.395533,False,-17.395532608032227,"{'tracking_error': 17.395533, 'drone_position': [9.396804809570312, 15.584531784057617, 2.1993393898010254], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
462,30.04089879989624,"[9.428714752197266, 15.639494895935059, 2.2001953125]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.457407,False,-17.457406997680664,"{'tracking_error': 17.457407, 'drone_position': [9.428714752197266, 15.639494895935059, 2.2001953125], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
463,30.10233759880066,"[9.46079158782959, 15.694192886352539, 2.201096296310425]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.519094,False,-17.519094467163086,"{'tracking_error': 17.519094, 'drone_position': [9.46079158782959, 15.694192886352539, 2.201096296310425], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
464,30.163300037384033,"[9.493111610412598, 15.748700141906738, 2.201873779296875]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.58068,False,-17.58068084716797,"{'tracking_error': 17.58068, 'drone_position': [9.493111610412598, 15.748700141906738, 2.201873779296875], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
465,30.22505760192871,"[9.525689125061035, 15.803174018859863, 2.2023935317993164]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.642313,False,-17.64231300354004,"{'tracking_error': 17.642313, 'drone_position': [9.525689125061035, 15.803174018859863, 2.2023935317993164], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
466,30.285839557647705,"[9.55843734741211, 15.857839584350586, 2.202594757080078]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.704184,False,-17.70418357849121,"{'tracking_error': 17.704184, 'drone_position': [9.55843734741211, 15.857839584350586, 2.202594757080078], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
467,30.346887826919556,"[9.59115219116211, 15.912899017333984, 2.2025744915008545]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.766428,False,-17.766427993774414,"{'tracking_error': 17.766428, 'drone_position': [9.59115219116211, 15.912899017333984, 2.2025744915008545], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
468,30.4089457988739,"[9.623620986938477, 15.968362808227539, 2.2026007175445557]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.828999,False,-17.828998565673828,"{'tracking_error': 17.828999, 'drone_position': [9.623620986938477, 15.968362808227539, 2.2026007175445557], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
469,30.471410751342773,"[9.65581226348877, 16.02399253845215, 2.2029292583465576]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.891666,False,-17.891666412353516,"{'tracking_error': 17.891666, 'drone_position': [9.65581226348877, 16.02399253845215, 2.2029292583465576], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
470,30.533985376358032,"[9.687887191772461, 16.079498291015625, 2.2035892009735107]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",17.954203,False,-17.95420265197754,"{'tracking_error': 17.954203, 'drone_position': [9.687887191772461, 16.079498291015625, 2.2035892009735107], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
471,30.596076488494873,"[9.7200345993042, 16.134742736816406, 2.2044270038604736]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",18.016525,False,-18.016525268554688,"{'tracking_error': 18.016525, 'drone_position': [9.7200345993042, 16.134742736816406, 2.2044270038604736], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
472,30.657545804977417,"[9.752375602722168, 16.189733505249023, 2.2052574157714844]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",18.078676,False,-18.078676223754883,"{'tracking_error': 18.078676, 'drone_position': [9.752375602722168, 16.189733505249023, 2.2052574157714844], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
473,30.7205593585968,"[9.7849702835083, 16.24456787109375, 2.205920696258545]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",18.14076,False,-18.14076042175293,"{'tracking_error': 18.14076, 'drone_position': [9.7849702835083, 16.24456787109375, 2.205920696258545], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
474,30.783406972885132,"[9.817809104919434, 16.299428939819336, 2.2062976360321045]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",18.202948,False,-18.20294761657715,"{'tracking_error': 18.202948, 'drone_position': [9.817809104919434, 16.299428939819336, 2.2062976360321045], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
475,30.846097469329834,"[9.850767135620117, 16.354549407958984, 2.206364631652832]","[4.335804462432861, -1.051645278930664, 1.7214096784591675]",18.26542,False,-18.26542091369629,"{'tracking_error': 18.26542, 'drone_position': [9.850767135620117, 16.354549407958984, 2.206364631652832], 'current_target': [4.335804462432861, -1.051645278930664, 1.7214096784591675], 'disturbance': [0, 0, 0, 0], 'waypoint_reached': False}"
